#Bin     	state   	CS(bin)
chr3_2363	Active  	1.12603
chr5_3768	Active  	1.1051
chr1_621 	Active  	1.07141
chr3_2364	Active  	1.14217
chr5_3769	Active  	1.12896
chr1_622 	Active  	1.11684
chr3_2365	Active  	1.16002
chr5_3770	Undetermined	1.12504
chr3_2366	Active  	1.16032
chr1_623 	Active  	1.12334
chr5_3771	Polycomb_like	0.999845
chr3_2367	not-assigned	0.868401
chr1_624 	Active  	1.0889
chr5_3772	Active  	1.10636
chr3_2368	Active  	1.1601
chr5_3773	Active  	1.08753
chr1_625 	Active  	1.09267
chr3_2369	Active  	1.15019
chr5_3774	Active  	1.10642
chr1_626 	Active  	1.0461
chr3_2370	Active  	1.13208
chr5_3775	Polycomb_like	1.01535
chr1_627 	Active  	1.0007
chr3_2371	Active  	1.14072
chr5_3776	Active  	1.09763
chr1_628 	not-assigned	1.0968
chr5_3777	Active  	1.09538
chr3_2372	Active  	1.1502
chr1_629 	Active  	0.990889
chr5_3778	Active  	1.08798
chr3_2373	Active  	1.15069
chr1_630 	Polycomb_like	1.50253
chr5_3779	Active  	1.09041
chr3_2374	Active  	1.14137
chr1_631 	Active  	1.07805
chr5_3780	Polycomb_like	1.10602
chr3_2375	Active  	1.14954
chr1_632 	Polycomb_like	1.50782
chr5_3781	Active  	1.08539
chr3_2376	Active  	1.15049
chr1_633 	Polycomb_like	1.52295
chr3_2377	Active  	1.15356
chr5_3782	Polycomb_like	1.06363
chr3_2378	not-assigned	0.829256
chr5_3783	Active  	1.11143
chr1_634 	Active  	1.03779
chr3_2379	Active  	1.14045
chr5_3784	Active  	1.12769
chr1_635 	Active  	1.04123
chr3_2380	Active  	1.15153
chr5_3785	not-assigned	1.0252
chr1_636 	not-assigned	1.00225
chr3_2381	Active  	1.13126
chr5_3786	not-assigned	0.992937
chr1_637 	Active  	1.13654
chr3_2382	Active  	1.11965
chr5_3787	Active  	1.0987
chr1_638 	Active  	1.14206
chr3_2383	Active  	1.10132
chr5_3788	Active  	1.12057
chr1_639 	Active  	1.12517
chr3_2384	Active  	1.08475
chr5_3789	Active  	1.12297
chr1_640 	Active  	1.03393
chr5_3790	Active  	1.13169
chr3_2385	Active  	1.13644
chr1_641 	Polycomb_like	1.64208
chr3_2386	Active  	1.13382
chr5_3791	Active  	1.13507
chr1_642 	Polycomb_like	1.66663
chr3_2387	Active  	1.11872
chr5_3792	Active  	1.13217
chr3_2388	not-assigned	0.887361
chr1_643 	Active  	1.02101
chr5_3793	Active  	1.09722
chr3_2389	not-assigned	0.903066
chr5_3794	Active  	1.10684
chr1_644 	Heterochromatin	0.957079
chr3_2390	Polycomb_like	1.13303
chr5_3795	Active  	1.1227
chr1_645 	Polycomb_like	1.61231
chr3_2391	Polycomb_like	1.37888
chr5_3796	Active  	1.12909
chr1_646 	Polycomb_like	1.63013
chr3_2392	Undetermined	0.93815
chr5_3797	Active  	1.12345
chr1_647 	Active  	1.03893
chr5_3798	Undetermined	1.01537
chr3_2393	Active  	1.09742
chr1_648 	Active  	1.07583
chr5_3799	Active  	1.09531
chr3_2394	Active  	1.12604
chr1_649 	Active  	1.11469
chr5_3800	Active  	1.05802
chr3_2395	Active  	1.12706
chr1_650 	Active  	1.05849
chr3_2396	Active  	1.12333
chr5_3801	Active  	1.04529
chr1_651 	Active  	1.00418
chr3_2397	Active  	1.11352
chr5_3802	Active  	1.07501
chr1_652 	Active  	1.05809
chr3_2398	Active  	1.12883
chr5_3803	Active  	1.11001
chr1_653 	Active  	1.05134
chr3_2399	Active  	1.13804
chr5_3804	Polycomb_like	1.14175
chr1_654 	Active  	1.03037
chr3_2400	Active  	1.08322
chr5_3805	Active  	1.07624
chr1_655 	Active  	1.07005
chr3_2401	Polycomb_like	0.925885
chr5_3806	Active  	1.10625
chr1_656 	Active  	1.0729
chr3_2402	Active  	1.10166
chr5_3807	Active  	1.03166
chr1_657 	Active  	0.989757
chr5_3808	not-assigned	0.984276
chr3_2403	Active  	1.11263
chr1_658 	not-assigned	1.01926
chr5_3809	Polycomb_like	0.924248
chr3_2404	Active  	1.09488
chr1_659 	Active  	1.11495
chr5_3810	Active  	1.10238
chr3_2405	Active  	1.08908
chr1_660 	Active  	1.11269
chr3_2406	Active  	1.07473
chr5_3811	Active  	1.11021
chr3_2407	Active  	1.04369
chr1_661 	Active  	1.1472
chr5_3812	Active  	1.10118
chr3_2408	Active  	1.09867
chr5_3813	Active  	1.12575
chr1_662 	Active  	1.14518
chr3_2409	Active  	1.13251
chr5_3814	Polycomb_like	0.825277
chr1_663 	Polycomb_like	0.792246
chr3_2410	Active  	1.1445
chr5_3815	Active  	1.14089
chr1_664 	Active  	1.14082
chr3_2411	Active  	1.1197
chr5_3816	Active  	1.14687
chr1_665 	Active  	1.14756
chr3_2412	Active  	1.11481
chr5_3817	Active  	1.15452
chr1_666 	Active  	1.1245
chr5_3818	Active  	1.14768
chr3_2413	Active  	1.11608
chr1_667 	Polycomb_like	0.951163
chr5_3819	Active  	1.13715
chr3_2414	Active  	1.15037
chr1_668 	Active  	1.11618
chr5_3820	Active  	1.15381
chr3_2415	Active  	1.14491
chr1_669 	Active  	1.11984
chr5_3821	Active  	1.12998
chr3_2416	Active  	1.13974
chr1_670 	Active  	1.14235
chr3_2417	Active  	1.13201
chr5_3822	Active  	1.12054
chr1_671 	Polycomb_like	1.08554
chr3_2418	Active  	1.12193
chr5_3823	Active  	1.1293
chr1_672 	Active  	1.11529
chr3_2419	Active  	1.13587
chr5_3824	Active  	1.131
chr1_673 	Active  	1.13702
chr3_2420	Active  	1.10767
chr5_3825	Active  	1.14169
chr1_674 	Active  	1.13473
chr3_2421	Active  	1.08435
chr5_3826	Active  	1.11212
chr1_675 	Active  	1.1137
chr3_2422	Active  	0.982034
chr5_3827	Active  	1.07974
chr1_676 	Active  	1.0969
chr5_3828	not-assigned	0.959656
chr3_2423	Active  	1.01776
chr1_677 	Active  	1.03544
chr3_2424	Active  	1.01447
chr5_3829	Active  	1.13001
chr1_678 	Active  	1.03754
chr5_3830	Active  	1.1219
chr3_2425	Active  	1.06809
chr1_679 	Active  	1.01865
chr3_2426	Active  	1.10329
chr5_3831	Active  	1.11988
chr3_2427	Active  	1.1133
chr1_680 	Active  	1.07832
chr5_3832	Active  	1.1246
chr3_2428	Active  	1.1126
chr5_3833	Undetermined	1.10433
chr1_681 	Active  	1.04856
chr3_2429	Active  	1.1318
chr5_3834	Active  	1.07808
chr1_682 	Polycomb_like	1.48993
chr3_2430	Active  	1.13814
chr5_3835	Polycomb_like	1.05775
chr1_683 	Active  	0.989007
chr3_2431	Active  	1.1535
chr5_3836	Active  	1.05989
chr1_684 	Active  	0.984632
chr3_2432	Active  	1.15368
chr5_3837	Active  	1.08879
chr1_685 	Active  	1.08705
chr5_3838	Active  	1.12326
chr3_2433	Active  	1.14733
chr1_686 	Active  	1.11056
chr5_3839	Active  	1.12711
chr3_2434	Active  	1.15089
chr1_687 	Active  	1.12722
chr5_3840	Active  	1.13465
chr3_2435	Active  	1.15393
chr1_688 	Undetermined	1.17951
chr3_2436	Active  	1.15588
chr5_3841	Active  	1.13278
chr1_689 	Polycomb_like	1.02601
chr3_2437	Active  	1.15524
chr5_3842	Polycomb_like	0.822003
chr1_690 	Active  	1.12369
chr3_2438	Active  	1.15064
chr5_3843	Active  	1.14478
chr3_2439	Active  	1.15156
chr1_691 	not-assigned	0.983408
chr5_3844	not-assigned	0.970232
chr3_2440	Active  	1.1457
chr1_692 	not-assigned	0.984431
chr5_3845	Active  	1.08746
chr3_2441	Active  	1.14207
chr5_3846	Active  	1.12488
chr1_693 	Active  	1.1061
chr3_2442	Active  	1.13218
chr5_3847	Active  	1.13135
chr1_694 	Active  	1.08371
chr3_2443	Active  	1.14864
chr5_3848	Active  	1.12293
chr1_695 	Active  	1.12912
chr3_2444	Active  	1.15332
chr5_3849	Polycomb_like	0.897731
chr1_696 	Active  	1.12593
chr3_2445	Active  	1.13878
chr5_3850	Active  	1.11271
chr1_697 	Active  	1.12983
chr3_2446	Active  	1.14668
chr5_3851	Active  	1.12608
chr1_698 	Active  	1.13754
chr3_2447	Active  	1.13818
chr5_3852	Active  	1.15241
chr1_699 	Active  	1.08404
chr3_2448	Active  	1.13606
chr5_3853	Active  	1.1341
chr1_700 	Active  	1.10106
chr3_2449	Telomere	6.63897
chr5_3854	Active  	1.12667
chr1_701 	Active  	1.12049
chr3_2450	Telomere	7.94726
chr5_3855	Active  	1.15856
chr1_702 	Active  	1.09941
chr3_2451	Telomere	9.91809
chr5_3856	Active  	1.16361
chr1_703 	Active  	0.982163
chr3_2452	Telomere	12.5192
chr5_3857	Active  	1.1498
chr1_704 	Active  	1.02664
chr5_3858	Active  	1.154
chr3_2453	Telomere	19.4568
chr5_3859	Active  	1.15482
chr1_705 	Active  	1.05206
chr5_3860	Active  	1.14636
chr1_706 	Polycomb_like	1.16685
chr5_3861	Active  	1.14262
chr1_707 	not-assigned	1.09416
chr5_3862	Active  	1.14559
chr1_708 	Active  	
chr1_709 	Undetermined	
chr5_3863	Active  	1.14641
chr5_3864	Active  	1.14438
chr1_710 	Active  	0.890972
chr5_3865	Active  	1.12027
chr1_711 	Active  	0.977141
chr5_3866	Polycomb_like	0.851991
chr1_712 	Active  	0.991431
chr5_3867	Active  	1.14511
chr1_713 	Active  	0.970955
chr5_3868	Active  	1.143
chr1_714 	Active  	1.02454
chr5_3869	Active  	1.11413
chr1_715 	Active  	0.979564
chr5_3870	Active  	1.12041
chr1_716 	Active  	0.997081
chr5_3871	Polycomb_like	0.833077
chr5_3872	Active  	1.13478
chr1_717 	Active  	1.06176
chr5_3873	Active  	1.12677
chr1_718 	Active  	1.04605
chr5_3874	Active  	1.05393
chr1_719 	Active  	1.01632
chr5_3875	Active  	1.06741
chr1_720 	Active  	0.985049
chr5_3876	Active  	1.14567
chr1_721 	Polycomb_like	1.37409
chr5_3877	Active  	1.12994
chr1_722 	not-assigned	1.04587
chr5_3878	Active  	1.1227
chr1_723 	not-assigned	1.13078
chr5_3879	Active  	1.07014
chr1_724 	Active  	0.995597
chr5_3880	Active  	1.09112
chr1_725 	Active  	
chr5_3881	Active  	1.12843
chr1_726 	Active  	
chr5_3882	Active  	1.13506
chr5_3883	Active  	1.13771
chr1_727 	not-assigned	
chr5_3884	Active  	1.10304
chr1_728 	Active  	0.930308
chr5_3885	Active  	1.10315
chr1_729 	Active  	1.00033
chr5_3886	Active  	1.13159
chr1_730 	Active  	1.02543
chr5_3887	Active  	1.11918
chr1_731 	Polycomb_like	1.37849
chr5_3888	not-assigned	0.958993
chr1_732 	Active  	0.969421
chr5_3889	Active  	1.12625
chr1_733 	Polycomb_like	1.24268
chr5_3890	Active  	1.13212
chr1_734 	Active  	1.06046
chr5_3891	Active  	1.13018
chr5_3892	Active  	1.13594
chr1_735 	Active  	1.0235
chr5_3893	Polycomb_like	0.874172
chr1_736 	Active  	1.02089
chr5_3894	Active  	1.14082
chr1_737 	Polycomb_like	1.38299
chr5_3895	Active  	1.1471
chr1_738 	Polycomb_like	1.33632
chr5_3896	Active  	1.14899
chr1_739 	Active  	1.04532
chr5_3897	Active  	1.13426
chr1_740 	Active  	1.03277
chr5_3898	Active  	1.1365
chr1_741 	Polycomb_like	1.37735
chr5_3899	Active  	1.14079
chr1_742 	Active  	1.03254
chr5_3900	Polycomb_like	0.907852
chr1_743 	Active  	1.10384
chr5_3901	Active  	1.13201
chr1_744 	Active  	1.11423
chr5_3902	Active  	1.14913
chr1_745 	Active  	1.09588
chr5_3903	Undetermined	0.967322
chr1_746 	Active  	1.09791
chr5_3904	Active  	1.1496
chr1_747 	Undetermined	1.1179
chr5_3905	Active  	1.13543
chr5_3906	Active  	1.14954
chr1_748 	Active  	1.07328
chr5_3907	Active  	1.13691
chr1_749 	Active  	1.03131
chr5_3908	Active  	1.1493
chr1_750 	Polycomb_like	1.27781
chr5_3909	Active  	1.13967
chr1_751 	Active  	1.07521
chr5_3910	Active  	1.14369
chr1_752 	Active  	1.0918
chr5_3911	Active  	1.1562
chr1_753 	Active  	1.08786
chr5_3912	Active  	1.14887
chr1_754 	Active  	1.09027
chr5_3913	Active  	1.15421
chr1_755 	Active  	1.07543
chr5_3914	Active  	1.15094
chr1_756 	Active  	1.03796
chr5_3915	Active  	1.1645
chr1_757 	Active  	1.028
chr5_3916	Active  	1.14717
chr1_758 	Polycomb_like	1.26274
chr5_3917	Active  	1.14867
chr1_759 	Active  	1.03465
chr5_3918	Active  	1.16121
chr1_760 	Active  	1.07108
chr5_3919	Active  	1.15157
chr5_3920	Active  	1.16399
chr1_761 	Active  	0.992395
chr5_3921	Active  	1.16382
chr1_762 	Active  	1.04107
chr5_3922	Active  	1.14065
chr1_763 	Active  	1.07924
chr5_3923	Active  	1.14444
chr1_764 	Active  	1.06776
chr5_3924	not-assigned	0.849017
chr1_765 	Active  	1.04612
chr5_3925	not-assigned	0.86378
chr1_766 	Polycomb_like	1.16905
chr5_3926	Active  	1.14771
chr1_767 	Active  	1.03798
chr5_3927	not-assigned	0.859234
chr1_768 	not-assigned	1.10898
chr5_3928	Active  	1.15861
chr1_769 	Active  	1.05424
chr5_3929	Active  	1.1527
chr1_770 	Active  	1.06148
chr5_3930	Active  	1.17156
chr1_771 	Active  	1.0675
chr5_3931	Active  	1.17506
chr1_772 	Active  	1.07409
chr5_3932	Active  	1.16595
chr1_773 	not-assigned	1.04489
chr5_3933	Active  	1.16621
chr1_774 	Active  	1.09191
chr5_3934	Active  	1.15916
chr1_775 	Active  	1.08853
chr5_3935	Active  	1.15704
chr1_776 	Active  	1.06878
chr5_3936	Active  	1.15437
chr1_777 	not-assigned	0.977101
chr5_3937	Active  	1.16055
chr1_778 	Active  	1.03206
chr5_3938	Active  	1.16651
chr5_3939	Active  	1.15891
chr1_779 	Undetermined	1.04942
chr5_3940	Active  	1.1468
chr1_780 	Active  	1.05067
chr5_3941	Active  	1.14441
chr1_781 	Polycomb_like	1.20267
chr5_3942	Active  	1.15106
chr1_782 	Active  	1.03707
chr5_3943	Active  	1.15529
chr1_783 	Active  	1.08317
chr5_3944	Active  	1.16279
chr1_784 	Active  	1.07892
chr5_3945	Active  	1.16148
chr1_785 	Active  	1.04054
chr5_3946	Active  	1.16911
chr1_786 	Active  	1.06221
chr5_3947	Active  	1.15367
chr1_787 	Active  	1.12281
chr5_3948	Active  	1.1728
chr1_788 	Active  	1.12431
chr5_3949	Active  	1.15963
chr1_789 	Active  	1.12344
chr5_3950	Active  	1.16365
chr1_790 	Active  	1.1179
chr5_3951	Active  	1.15271
chr1_791 	Active  	1.08119
chr5_3952	Active  	1.16518
chr5_3953	Active  	1.16606
chr1_792 	Active  	1.11371
chr5_3954	Active  	1.16636
chr1_793 	Active  	1.13593
chr5_3955	Active  	1.17055
chr1_794 	Active  	1.10732
chr5_3956	Active  	1.16061
chr1_795 	Active  	1.08193
chr5_3957	Active  	1.16446
chr1_796 	Active  	1.1219
chr5_3958	Active  	1.16023
chr1_797 	Active  	1.09493
chr5_3959	Active  	1.17171
chr1_798 	Active  	1.10932
chr5_3960	Active  	1.15659
chr1_799 	Active  	1.10187
chr5_3961	not-assigned	0.763195
chr1_800 	Active  	1.10503
chr5_3962	Active  	1.15984
chr1_801 	Active  	1.12639
chr5_3963	Active  	1.1545
chr1_802 	Undetermined	1.05061
chr5_3964	Active  	1.15103
chr1_803 	Active  	1.09376
chr5_3965	Active  	1.14903
chr1_804 	Active  	1.09969
chr5_3966	Active  	1.13698
chr5_3967	Active  	1.13966
chr1_805 	Active  	1.07615
chr5_3968	Telomere	6.77265
chr1_806 	Undetermined	1.0786
chr5_3969	Telomere	7.4768
chr1_807 	Active  	1.04553
chr5_3970	Telomere	9.15493
chr1_808 	Active  	1.02434
chr5_3971	Telomere	12.6537
chr1_809 	Polycomb_like	1.25848
chr5_3972	Telomere	
chr1_810 	Active  	1.04016
chr5_3973	Telomere	
chr1_811 	Polycomb_like	1.38849
chr1_812 	Active  	1.02939
chr1_813 	Polycomb_like	1.40644
chr1_814 	Polycomb_like	1.48284
chr1_815 	Polycomb_like	1.61794
chr1_816 	Polycomb_like	1.31894
chr1_817 	Polycomb_like	1.40013
chr1_818 	not-assigned	1.06871
chr1_819 	Polycomb_like	1.37142
chr1_820 	Polycomb_like	1.23741
chr1_821 	Active  	1.09587
chr1_822 	Active  	1.03006
chr1_823 	Polycomb_like	1.44178
chr1_824 	Active  	1.02665
chr1_825 	Polycomb_like	1.30219
chr1_826 	Polycomb_like	1.49379
chr1_827 	Active  	1.02196
chr1_828 	Active  	1.02445
chr1_829 	Active  	1.02322
chr1_830 	Polycomb_like	1.40558
chr1_831 	Active  	1.05644
chr1_832 	Active  	1.05305
chr1_833 	Active  	1.03877
chr1_834 	Active  	1.06936
chr1_835 	Polycomb_like	1.37533
chr1_836 	Undetermined	1.00336
chr1_837 	Undetermined	1.01512
chr1_838 	Active  	1.01749
chr1_839 	Active  	1.02953
chr1_840 	Active  	1.07194
chr1_841 	Active  	1.07815
chr1_842 	Active  	1.09538
chr1_843 	Active  	1.10131
chr1_844 	Active  	1.10171
chr1_845 	Active  	1.07425
chr1_846 	Active  	1.10069
chr1_847 	Active  	1.11594
chr1_848 	Active  	1.09901
chr1_849 	Active  	1.13978
chr1_850 	Active  	1.12083
chr1_851 	Active  	1.08441
chr1_852 	Polycomb_like	1.21949
chr1_853 	Active  	1.03162
chr1_854 	Active  	1.03947
chr1_855 	Active  	1.06583
chr1_856 	not-assigned	1.01939
chr1_857 	Active  	1.1153
chr1_858 	Active  	1.11543
chr1_859 	Active  	1.0822
chr1_860 	Active  	1.04161
chr1_861 	Polycomb_like	1.23364
chr1_862 	Active  	1.07866
chr1_863 	Active  	1.1072
chr1_864 	Active  	1.10455
chr1_865 	Active  	1.09657
chr1_866 	Active  	1.11329
chr1_867 	Active  	1.12339
chr1_868 	Active  	1.14031
chr1_869 	Active  	1.14705
chr1_870 	Active  	1.13698
chr1_871 	not-assigned	0.837207
chr1_872 	Active  	1.11892
chr1_873 	Active  	1.13275
chr1_874 	Active  	1.14138
chr1_875 	Active  	1.10622
chr1_876 	Undetermined	0.933743
chr1_877 	Active  	1.14001
chr1_878 	Active  	1.13017
chr1_879 	Active  	1.12446
chr1_880 	Active  	1.13569
chr1_881 	Active  	1.14417
chr1_882 	Active  	1.15577
chr1_883 	Active  	1.14025
chr1_884 	not-assigned	0.860924
chr1_885 	Active  	1.1165
chr1_886 	Active  	1.14179
chr1_887 	Active  	1.14168
chr1_888 	Active  	1.14148
chr1_889 	Active  	1.14841
chr1_890 	Polycomb_like	0.912026
chr1_891 	Polycomb_like	0.833105
chr1_892 	Active  	1.13436
chr1_893 	Active  	1.15686
chr1_894 	Active  	1.13418
chr1_895 	Undetermined	1.01772
chr1_896 	Active  	1.11039
chr1_897 	Active  	1.12257
chr1_898 	not-assigned	0.916034
chr1_899 	Active  	1.14193
chr1_900 	Active  	1.14261
chr1_901 	Undetermined	0.992042
chr1_902 	Active  	1.1367
chr1_903 	Active  	1.15068
chr1_904 	not-assigned	0.858861
chr1_905 	Active  	1.13671
chr1_906 	Active  	1.09422
chr1_907 	Active  	1.14256
chr1_908 	Active  	1.14843
chr1_909 	Active  	1.15515
chr1_910 	Active  	1.14787
chr1_911 	Active  	1.15162
chr1_912 	Active  	1.15465
chr1_913 	Active  	1.15188
chr1_914 	Active  	1.14471
chr1_915 	Active  	1.14147
chr1_916 	Active  	1.14979
chr1_917 	Active  	1.12208
chr1_918 	Active  	1.09593
chr1_919 	Active  	1.12795
chr1_920 	Active  	1.14489
chr1_921 	Active  	1.15207
chr1_922 	Active  	1.15317
chr1_923 	Active  	1.15491
chr1_924 	Active  	1.16483
chr1_925 	Active  	1.14655
chr1_926 	Active  	1.15647
chr1_927 	Active  	1.15256
chr1_928 	Active  	1.13771
chr1_929 	not-assigned	0.889747
chr1_930 	Active  	1.13283
chr1_931 	Active  	1.1501
chr1_932 	Active  	1.15443
chr1_933 	Active  	1.13903
chr1_934 	Active  	1.13945
chr1_935 	Active  	1.15595
chr1_936 	Active  	1.13817
chr1_937 	Active  	1.15071
chr1_938 	Active  	1.15914
chr1_939 	Active  	1.16506
chr1_940 	Active  	1.15587
chr1_941 	Active  	1.16101
chr1_942 	Active  	1.15955
chr1_943 	Active  	1.1513
chr1_944 	Active  	1.14706
chr1_945 	Active  	1.14586
chr1_946 	Active  	1.1423
chr1_947 	Active  	1.15685
chr1_948 	Active  	1.15121
chr1_949 	Polycomb_like	0.875349
chr1_950 	Active  	1.11938
chr1_951 	Active  	1.16518
chr1_952 	Active  	1.15011
chr1_953 	Active  	1.13923
chr1_954 	Active  	1.1503
chr1_955 	Active  	1.15335
chr1_956 	Active  	1.15052
chr1_957 	Active  	1.15053
chr1_958 	Active  	1.15423
chr1_959 	Active  	1.13601
chr1_960 	Active  	1.11937
chr1_961 	Active  	1.12793
chr1_962 	Active  	1.16253
chr1_963 	Active  	1.14725
chr1_964 	Active  	1.14862
chr1_965 	Active  	1.13353
chr1_966 	Active  	1.1387
chr1_967 	Active  	1.1388
chr1_968 	Active  	1.12015
chr1_969 	Active  	1.13711
chr1_970 	Active  	1.13537
chr1_971 	Active  	1.13118
chr1_972 	Active  	1.14489
chr1_973 	Active  	1.14661
chr1_974 	Undetermined	0.872224
chr1_975 	Active  	1.13997
chr1_976 	Active  	1.14323
chr1_977 	Active  	1.14146
chr1_978 	Active  	1.15353
chr1_979 	not-assigned	0.840061
chr1_980 	Active  	1.15478
chr1_981 	Active  	1.15528
chr1_982 	Active  	1.13147
chr1_983 	Active  	1.15609
chr1_984 	Polycomb_like	0.753177
chr1_985 	Active  	1.16709
chr1_986 	Active  	1.15527
chr1_987 	Active  	1.15684
chr1_988 	Active  	1.17648
chr1_989 	Active  	1.14116
chr1_990 	Active  	1.14886
chr1_991 	Active  	1.16702
chr1_992 	Active  	1.15793
chr1_993 	Active  	1.15785
chr1_994 	Undetermined	1.01165
chr1_995 	Active  	1.15069
chr1_996 	Active  	1.14722
chr1_997 	Active  	1.15821
chr1_998 	Active  	1.15687
chr1_999 	Active  	1.1614
chr1_1000	Active  	1.16305
chr1_1001	Active  	1.15228
chr1_1002	Active  	1.15286
chr1_1003	Active  	1.15995
chr1_1004	Active  	1.15151
chr1_1005	Active  	1.15515
chr1_1006	Active  	1.14719
chr1_1007	Active  	1.14397
chr1_1008	Active  	1.13308
chr1_1009	Telomere	6.80306
chr1_1010	Telomere	8.1027
chr1_1011	Telomere	9.70888
chr1_1012	Telomere	12.4461
chr1_1013	Telomere	17.9405
chr1_1014	Telomere	29.0038
